STK_CONCEPTO;CATEGORIA;CATEGORIA_TEXTO;ESTADO;VALIDADO;MODELADO;USUARIO_VALIDA;FECHA_VALIDA;CONSULTAR;OBSERVACION;COMERCIALIZADO;GRADO_DEFINICION;FECHA_REGISTRO;USUARIO_REGISTRO
79254;404684003;Problemas;1;0;0;;;0;;0;;;
79255;404684003;Problemas;1;0;0;;;0;;0;;;
79256;404684003;Problemas;1;0;0;;;0;;0;;;
79257;404684003;Problemas;1;0;0;;;0;;0;;;
79258;404684003;Problemas;1;0;0;;;0;;0;;;
79259;404684003;Problemas;1;0;0;;;0;;0;;;
79260;404684003;Problemas;1;0;0;;;0;;0;;;
79261;404684003;Problemas;1;0;0;;;0;;0;;;
79262;404684003;Problemas;1;0;0;;;0;;0;;;
79263;404684003;Problemas;1;0;0;;;0;;0;;;
79264;404684003;Problemas;1;0;0;;;0;;0;;;
79265;404684003;Problemas;1;0;0;;;0;;0;;;
79266;404684003;Problemas;1;0;0;;;0;;0;;;
79267;404684003;Problemas;1;0;0;;;0;;0;;;
79268;404684003;Problemas;1;0;0;;;0;;0;;;
79269;404684003;Problemas;1;0;0;;;0;;0;;;
79270;404684003;Problemas;1;0;0;;;0;;0;;;
79271;404684003;Problemas;1;0;0;;;0;;0;;;
79272;404684003;Problemas;1;0;0;;;0;;0;;;
79273;404684003;Problemas;1;0;0;;;0;;0;;;
79274;404684003;Problemas;1;0;0;;;0;;0;;;
79275;404684003;Problemas;1;0;0;;;0;;0;;;
79276;404684003;Problemas;1;0;0;;;0;;0;;;
79277;404684003;Problemas;1;0;0;;;0;;0;;;
79278;404684003;Problemas;1;0;0;;;0;;0;;;
79279;404684003;Problemas;1;0;0;;;0;;0;;;
79280;404684003;Problemas;1;0;0;;;0;;0;;;
79281;404684003;Problemas;1;0;0;;;0;;0;;;
79282;404684003;Problemas;1;0;0;;;0;;0;;;
79283;404684003;Problemas;1;0;0;;;0;;0;;;
79284;404684003;Problemas;1;0;0;;;0;;0;;;
79285;404684003;Problemas;1;0;0;;;0;;0;;;
79286;404684003;Problemas;1;0;0;;;0;;0;;;
79287;404684003;Problemas;1;0;0;;;0;;0;;;
79288;404684003;Problemas;1;0;0;;;0;;0;;;
79289;404684003;Problemas;1;0;0;;;0;;0;;;
79290;404684003;Problemas;1;0;0;;;0;;0;;;
79291;404684003;Problemas;1;0;0;;;0;;0;;;
79292;404684003;Problemas;1;0;0;;;0;;0;;;
79293;404684003;Problemas;1;0;0;;;0;;0;;;
79294;404684003;Problemas;1;0;0;;;0;;0;;;
79295;404684003;Problemas;1;0;0;;;0;;0;;;
79296;404684003;Problemas;1;0;0;;;0;;0;;;
79297;404684003;Problemas;1;0;0;;;0;;0;;;
79298;404684003;Problemas;1;0;0;;;0;;0;;;
79299;404684003;Problemas;1;0;0;;;0;;0;;;
79300;404684003;Problemas;1;0;0;;;0;;0;;;
79301;404684003;Problemas;1;0;0;;;0;;0;;;
79302;404684003;Problemas;1;0;0;;;0;;0;;;
79303;404684003;Problemas;1;0;0;;;0;;0;;;
79304;404684003;Problemas;1;0;0;;;0;;0;;;
79305;404684003;Problemas;1;0;0;;;0;;0;;;
79306;404684003;Problemas;1;0;0;;;0;;0;;;
79307;404684003;Problemas;1;0;0;;;0;;0;;;
79308;404684003;Problemas;1;0;0;;;0;;0;;;
79309;404684003;Problemas;1;0;0;;;0;;0;;;
79310;404684003;Problemas;1;0;0;;;0;;0;;;
79311;404684003;Problemas;1;0;0;;;0;;0;;;
79312;404684003;Problemas;1;0;0;;;0;;0;;;
79313;404684003;Problemas;1;0;0;;;0;;0;;;
79314;404684003;Problemas;1;0;0;;;0;;0;;;
79315;404684003;Problemas;1;0;0;;;0;;0;;;
79316;404684003;Problemas;1;0;0;;;0;;0;;;
79317;404684003;Problemas;1;0;0;;;0;;0;;;
79318;404684003;Problemas;1;0;0;;;0;;0;;;
79319;404684003;Problemas;1;0;0;;;0;;0;;;
79320;404684003;Problemas;1;0;0;;;0;;0;;;
79321;404684003;Problemas;1;0;0;;;0;;0;;;
79322;404684003;Problemas;1;0;0;;;0;;0;;;
79323;404684003;Problemas;1;0;0;;;0;;0;;;
79324;404684003;Problemas;1;0;0;;;0;;0;;;
79325;404684003;Problemas;1;0;0;;;0;;0;;;
79326;404684003;Problemas;1;0;0;;;0;;0;;;
79327;404684003;Problemas;1;0;0;;;0;;0;;;
79328;404684003;Problemas;1;0;0;;;0;;0;;;
79329;404684003;Problemas;1;0;0;;;0;;0;;;
79330;404684003;Problemas;1;0;0;;;0;;0;;;
79331;404684003;Problemas;1;0;0;;;0;;0;;;
79332;404684003;Problemas;1;0;0;;;0;;0;;;
79333;404684003;Problemas;1;0;0;;;0;;0;;;
79334;404684003;Problemas;1;0;0;;;0;;0;;;
79335;404684003;Problemas;1;0;0;;;0;;0;;;
79336;404684003;Problemas;1;0;0;;;0;;0;;;
79337;404684003;Problemas;1;0;0;;;0;;0;;;
79338;404684003;Problemas;1;0;0;;;0;;0;;;
79339;404684003;Problemas;1;0;0;;;0;;0;;;
79340;404684003;Problemas;1;0;0;;;0;;0;;;
79341;404684003;Problemas;1;0;0;;;0;;0;;;
79342;404684003;Problemas;1;0;0;;;0;;0;;;
79343;404684003;Problemas;1;0;0;;;0;;0;;;
79344;404684003;Problemas;1;0;0;;;0;;0;;;
79345;404684003;Problemas;1;0;0;;;0;;0;;;
79346;404684003;Problemas;1;0;0;;;0;;0;;;
79347;404684003;Problemas;1;0;0;;;0;;0;;;
79348;404684003;Problemas;1;0;0;;;0;;0;;;
79349;404684003;Problemas;1;0;0;;;0;;0;;;
79350;404684003;Problemas;1;0;0;;;0;;0;;;
79351;404684003;Problemas;1;0;0;;;0;;0;;;
79352;404684003;Problemas;1;0;0;;;0;;0;;;
79353;404684003;Problemas;1;0;0;;;0;;0;;;
79354;404684003;Problemas;1;0;0;;;0;;0;;;
79355;404684003;Problemas;1;0;0;;;0;;0;;;
79356;404684003;Problemas;1;0;0;;;0;;0;;;
79357;404684003;Problemas;1;0;0;;;0;;0;;;
79358;404684003;Problemas;1;0;0;;;0;;0;;;
79359;404684003;Problemas;1;0;0;;;0;;0;;;
79360;404684003;Problemas;1;0;0;;;0;;0;;;
79361;404684003;Problemas;1;0;0;;;0;;0;;;
79362;404684003;Problemas;1;0;0;;;0;;0;;;
79363;404684003;Problemas;1;0;0;;;0;;0;;;
79364;404684003;Problemas;1;0;0;;;0;;0;;;
79365;404684003;Problemas;1;0;0;;;0;;0;;;
79366;404684003;Problemas;1;0;0;;;0;;0;;;
79367;404684003;Problemas;1;0;0;;;0;;0;;;
79368;404684003;Problemas;1;0;0;;;0;;0;;;
79369;404684003;Problemas;1;0;0;;;0;;0;;;
79370;404684003;Problemas;1;0;0;;;0;;0;;;
79371;404684003;Problemas;1;0;0;;;0;;0;;;
79372;404684003;Problemas;1;0;0;;;0;;0;;;
79373;404684003;Problemas;1;0;0;;;0;;0;;;
79374;404684003;Problemas;1;0;0;;;0;;0;;;
79375;404684003;Problemas;1;0;0;;;0;;0;;;
79376;404684003;Problemas;1;0;0;;;0;;0;;;
79377;404684003;Problemas;1;0;0;;;0;;0;;;
79378;404684003;Problemas;1;0;0;;;0;;0;;;
79379;404684003;Problemas;1;0;0;;;0;;0;;;
79380;404684003;Problemas;1;0;0;;;0;;0;;;
79381;404684003;Problemas;1;0;0;;;0;;0;;;
79382;404684003;Problemas;1;0;0;;;0;;0;;;
79383;404684003;Problemas;1;0;0;;;0;;0;;;
79384;404684003;Problemas;1;0;0;;;0;;0;;;
79385;404684003;Problemas;1;0;0;;;0;;0;;;
79386;404684003;Problemas;1;0;0;;;0;;0;;;
79387;404684003;Problemas;1;0;0;;;0;;0;;;
79388;404684003;Problemas;1;0;0;;;0;;0;;;
79389;404684003;Problemas;1;0;0;;;0;;0;;;
79390;404684003;Problemas;1;0;0;;;0;;0;;;
79391;404684003;Problemas;1;0;0;;;0;;0;;;
79392;404684003;Problemas;1;0;0;;;0;;0;;;
79393;404684003;Problemas;1;0;0;;;0;;0;;;
79394;404684003;Problemas;1;0;0;;;0;;0;;;
79395;404684003;Problemas;1;0;0;;;0;;0;;;
79396;404684003;Problemas;1;0;0;;;0;;0;;;
79397;404684003;Problemas;1;0;0;;;0;;0;;;
79398;404684003;Problemas;1;0;0;;;0;;0;;;
79399;404684003;Problemas;1;0;0;;;0;;0;;;
79400;404684003;Problemas;1;0;0;;;0;;0;;;
79401;404684003;Problemas;1;0;0;;;0;;0;;;
79402;404684003;Problemas;1;0;0;;;0;;0;;;
79403;404684003;Problemas;1;0;0;;;0;;0;;;
79404;404684003;Problemas;1;0;0;;;0;;0;;;
79405;404684003;Problemas;1;0;0;;;0;;0;;;
79406;404684003;Problemas;1;0;0;;;0;;0;;;
79407;404684003;Problemas;1;0;0;;;0;;0;;;
79408;404684003;Problemas;1;0;0;;;0;;0;;;
79409;404684003;Problemas;1;0;0;;;0;;0;;;
79410;404684003;Problemas;1;0;0;;;0;;0;;;
79411;404684003;Problemas;1;0;0;;;0;;0;;;
79412;404684003;Problemas;1;0;0;;;0;;0;;;
79413;404684003;Problemas;1;0;0;;;0;;0;;;
79414;404684003;Problemas;1;0;0;;;0;;0;;;
79415;404684003;Problemas;1;0;0;;;0;;0;;;
79416;404684003;Problemas;1;0;0;;;0;;0;;;
79417;404684003;Problemas;1;0;0;;;0;;0;;;
79418;404684003;Problemas;1;0;0;;;0;;0;;;
79419;404684003;Problemas;1;0;0;;;0;;0;;;
79420;404684003;Problemas;1;0;0;;;0;;0;;;
79421;404684003;Problemas;1;0;0;;;0;;0;;;
79422;404684003;Problemas;1;0;0;;;0;;0;;;
79423;404684003;Problemas;1;0;0;;;0;;0;;;
79424;404684003;Problemas;1;0;0;;;0;;0;;;
79425;404684003;Problemas;1;0;0;;;0;;0;;;
79426;404684003;Problemas;1;0;0;;;0;;0;;;
79427;404684003;Problemas;1;0;0;;;0;;0;;;
79428;404684003;Problemas;1;0;0;;;0;;0;;;
79429;404684003;Problemas;1;0;0;;;0;;0;;;
79430;404684003;Problemas;1;0;0;;;0;;0;;;
79431;404684003;Problemas;1;0;0;;;0;;0;;;
79432;404684003;Problemas;1;0;0;;;0;;0;;;
79433;404684003;Problemas;1;0;0;;;0;;0;;;
79434;404684003;Problemas;1;0;0;;;0;;0;;;
79435;404684003;Problemas;1;0;0;;;0;;0;;;
79436;404684003;Problemas;1;0;0;;;0;;0;;;
79437;404684003;Problemas;1;0;0;;;0;;0;;;
79438;404684003;Problemas;1;0;0;;;0;;0;;;
79439;404684003;Problemas;1;0;0;;;0;;0;;;
79440;404684003;Problemas;1;0;0;;;0;;0;;;
79441;404684003;Problemas;1;0;0;;;0;;0;;;
79442;404684003;Problemas;1;0;0;;;0;;0;;;
79443;404684003;Problemas;1;0;0;;;0;;0;;;
79444;404684003;Problemas;1;0;0;;;0;;0;;;
79445;404684003;Problemas;1;0;0;;;0;;0;;;
79446;404684003;Problemas;1;0;0;;;0;;0;;;
79447;404684003;Problemas;1;0;0;;;0;;0;;;
79448;404684003;Problemas;1;0;0;;;0;;0;;;
79449;404684003;Problemas;1;0;0;;;0;;0;;;
79450;404684003;Problemas;1;0;0;;;0;;0;;;
79451;404684003;Problemas;1;0;0;;;0;;0;;;
79452;404684003;Problemas;1;0;0;;;0;;0;;;
79453;404684003;Problemas;1;0;0;;;0;;0;;;
79454;404684003;Problemas;1;0;0;;;0;;0;;;
79455;404684003;Problemas;1;0;0;;;0;;0;;;
79456;404684003;Problemas;1;0;0;;;0;;0;;;
79457;404684003;Problemas;1;0;0;;;0;;0;;;
79458;404684003;Problemas;1;0;0;;;0;;0;;;
79459;404684003;Problemas;1;0;0;;;0;;0;;;
79460;404684003;Problemas;1;0;0;;;0;;0;;;
79461;404684003;Problemas;1;0;0;;;0;;0;;;
79462;404684003;Problemas;1;0;0;;;0;;0;;;
79463;404684003;Problemas;1;0;0;;;0;;0;;;
79464;404684003;Problemas;1;0;0;;;0;;0;;;
79465;404684003;Problemas;1;0;0;;;0;;0;;;
79466;404684003;Problemas;1;0;0;;;0;;0;;;
79467;404684003;Problemas;1;0;0;;;0;;0;;;
79468;404684003;Problemas;1;0;0;;;0;;0;;;
79469;404684003;Problemas;1;0;0;;;0;;0;;;
79470;404684003;Problemas;1;0;0;;;0;;0;;;
79471;404684003;Problemas;1;0;0;;;0;;0;;;
79472;404684003;Problemas;1;0;0;;;0;;0;;;
79473;404684003;Problemas;1;0;0;;;0;;0;;;
79474;404684003;Problemas;1;0;0;;;0;;0;;;
79475;404684003;Problemas;1;0;0;;;0;;0;;;
79476;404684003;Problemas;1;0;0;;;0;;0;;;
79477;404684003;Problemas;1;0;0;;;0;;0;;;
79478;404684003;Problemas;1;0;0;;;0;;0;;;
79479;404684003;Problemas;1;0;0;;;0;;0;;;
79480;404684003;Problemas;1;0;0;;;0;;0;;;
79481;404684003;Problemas;1;0;0;;;0;;0;;;
79482;404684003;Problemas;1;0;0;;;0;;0;;;
79483;404684003;Problemas;1;0;0;;;0;;0;;;
79484;404684003;Problemas;1;0;0;;;0;;0;;;
79485;404684003;Problemas;1;0;0;;;0;;0;;;
79486;404684003;Problemas;1;0;0;;;0;;0;;;
79487;404684003;Problemas;1;0;0;;;0;;0;;;
79488;404684003;Problemas;1;0;0;;;0;;0;;;
79489;404684003;Problemas;1;0;0;;;0;;0;;;
79490;404684003;Problemas;1;0;0;;;0;;0;;;
79491;404684003;Problemas;1;0;0;;;0;;0;;;
79492;404684003;Problemas;1;0;0;;;0;;0;;;
79493;404684003;Problemas;1;0;0;;;0;;0;;;
79494;404684003;Problemas;1;0;0;;;0;;0;;;
79495;404684003;Problemas;1;0;0;;;0;;0;;;
79496;404684003;Problemas;1;0;0;;;0;;0;;;
79497;404684003;Problemas;1;0;0;;;0;;0;;;
79498;404684003;Problemas;1;0;0;;;0;;0;;;
79499;404684003;Problemas;1;0;0;;;0;;0;;;
79500;404684003;Problemas;1;0;0;;;0;;0;;;
79501;404684003;Problemas;1;0;0;;;0;;0;;;
79502;404684003;Problemas;1;0;0;;;0;;0;;;
79503;404684003;Problemas;1;0;0;;;0;;0;;;
79504;404684003;Problemas;1;0;0;;;0;;0;;;
79505;404684003;Problemas;1;0;0;;;0;;0;;;
79506;404684003;Problemas;1;0;0;;;0;;0;;;
79507;404684003;Problemas;1;0;0;;;0;;0;;;
79508;404684003;Problemas;1;0;0;;;0;;0;;;
79509;404684003;Problemas;1;0;0;;;0;;0;;;
79510;404684003;Problemas;1;0;0;;;0;;0;;;
79511;404684003;Problemas;1;0;0;;;0;;0;;;
79512;404684003;Problemas;1;0;0;;;0;;0;;;
79513;404684003;Problemas;1;0;0;;;0;;0;;;
79514;404684003;Problemas;1;0;0;;;0;;0;;;
79515;404684003;Problemas;1;0;0;;;0;;0;;;
79516;404684003;Problemas;1;0;0;;;0;;0;;;
79517;404684003;Problemas;1;0;0;;;0;;0;;;
79518;404684003;Problemas;1;0;0;;;0;;0;;;
79519;404684003;Problemas;1;0;0;;;0;;0;;;
79520;404684003;Problemas;1;0;0;;;0;;0;;;
79521;404684003;Problemas;1;0;0;;;0;;0;;;
79522;404684003;Problemas;1;0;0;;;0;;0;;;
79523;404684003;Problemas;1;0;0;;;0;;0;;;
79524;404684003;Problemas;1;0;0;;;0;;0;;;
79525;404684003;Problemas;1;0;0;;;0;;0;;;
79526;404684003;Problemas;1;0;0;;;0;;0;;;
79527;404684003;Problemas;1;0;0;;;0;;0;;;
79528;404684003;Problemas;1;0;0;;;0;;0;;;
79529;404684003;Problemas;1;0;0;;;0;;0;;;
79530;404684003;Problemas;1;0;0;;;0;;0;;;
79531;404684003;Problemas;1;0;0;;;0;;0;;;
79532;404684003;Problemas;1;0;0;;;0;;0;;;
79533;404684003;Problemas;1;0;0;;;0;;0;;;
79534;404684003;Problemas;1;0;0;;;0;;0;;;
79535;404684003;Problemas;1;0;0;;;0;;0;;;
79536;404684003;Problemas;1;0;0;;;0;;0;;;
79537;404684003;Problemas;1;0;0;;;0;;0;;;
79538;404684003;Problemas;1;0;0;;;0;;0;;;
79539;404684003;Problemas;1;0;0;;;0;;0;;;
79540;404684003;Problemas;1;0;0;;;0;;0;;;
79541;404684003;Problemas;1;0;0;;;0;;0;;;
79542;404684003;Problemas;1;0;0;;;0;;0;;;
79543;404684003;Problemas;1;0;0;;;0;;0;;;
79544;404684003;Problemas;1;0;0;;;0;;0;;;
79545;404684003;Problemas;1;0;0;;;0;;0;;;
79546;404684003;Problemas;1;0;0;;;0;;0;;;
79547;404684003;Problemas;1;0;0;;;0;;0;;;
79548;404684003;Problemas;1;0;0;;;0;;0;;;
79549;404684003;Problemas;1;0;0;;;0;;0;;;
79550;404684003;Problemas;1;0;0;;;0;;0;;;
79551;404684003;Problemas;1;0;0;;;0;;0;;;
79552;404684003;Problemas;1;0;0;;;0;;0;;;
79553;404684003;Problemas;1;0;0;;;0;;0;;;
79554;404684003;Problemas;1;0;0;;;0;;0;;;
79555;404684003;Problemas;1;0;0;;;0;;0;;;
79556;404684003;Problemas;1;0;0;;;0;;0;;;
79557;404684003;Problemas;1;0;0;;;0;;0;;;
79558;404684003;Problemas;1;0;0;;;0;;0;;;
79559;404684003;Problemas;1;0;0;;;0;;0;;;
79560;404684003;Problemas;1;0;0;;;0;;0;;;
79561;404684003;Problemas;1;0;0;;;0;;0;;;
79562;404684003;Problemas;1;0;0;;;0;;0;;;
79563;404684003;Problemas;1;0;0;;;0;;0;;;
79564;404684003;Problemas;1;0;0;;;0;;0;;;
79565;404684003;Problemas;1;0;0;;;0;;0;;;
79566;404684003;Problemas;1;0;0;;;0;;0;;;
79567;404684003;Problemas;1;0;0;;;0;;0;;;
79568;404684003;Problemas;1;0;0;;;0;;0;;;
79569;404684003;Problemas;1;0;0;;;0;;0;;;
79570;404684003;Problemas;1;0;0;;;0;;0;;;
79571;404684003;Problemas;1;0;0;;;0;;0;;;
79572;404684003;Problemas;1;0;0;;;0;;0;;;
79573;404684003;Problemas;1;0;0;;;0;;0;;;
79574;404684003;Problemas;1;0;0;;;0;;0;;;
79575;404684003;Problemas;1;0;0;;;0;;0;;;
79576;404684003;Problemas;1;0;0;;;0;;0;;;
79577;404684003;Problemas;1;0;0;;;0;;0;;;
79578;404684003;Problemas;1;0;0;;;0;;0;;;
79579;404684003;Problemas;1;0;0;;;0;;0;;;
79580;404684003;Problemas;1;0;0;;;0;;0;;;
79581;404684003;Problemas;1;0;0;;;0;;0;;;
79582;404684003;Problemas;1;0;0;;;0;;0;;;
79583;404684003;Problemas;1;0;0;;;0;;0;;;
79584;404684003;Problemas;1;0;0;;;0;;0;;;
79585;404684003;Problemas;1;0;0;;;0;;0;;;
79586;404684003;Problemas;1;0;0;;;0;;0;;;
79587;404684003;Problemas;1;0;0;;;0;;0;;;
79588;404684003;Problemas;1;0;0;;;0;;0;;;
79589;404684003;Problemas;1;0;0;;;0;;0;;;
79590;404684003;Problemas;1;0;0;;;0;;0;;;
79591;404684003;Problemas;1;0;0;;;0;;0;;;
79592;404684003;Problemas;1;0;0;;;0;;0;;;
79593;404684003;Problemas;1;0;0;;;0;;0;;;
79594;404684003;Problemas;1;0;0;;;0;;0;;;
79595;404684003;Problemas;1;0;0;;;0;;0;;;
79596;404684003;Problemas;1;0;0;;;0;;0;;;
79597;404684003;Problemas;1;0;0;;;0;;0;;;
79598;404684003;Problemas;1;0;0;;;0;;0;;;
79599;404684003;Problemas;1;0;0;;;0;;0;;;
79600;404684003;Problemas;1;0;0;;;0;;0;;;
79601;404684003;Problemas;1;0;0;;;0;;0;;;
79602;404684003;Problemas;1;0;0;;;0;;0;;;
79603;404684003;Problemas;1;0;0;;;0;;0;;;
79604;404684003;Problemas;1;0;0;;;0;;0;;;
79605;404684003;Problemas;1;0;0;;;0;;0;;;
79606;404684003;Problemas;1;0;0;;;0;;0;;;
79607;404684003;Problemas;1;0;0;;;0;;0;;;
79608;404684003;Problemas;1;0;0;;;0;;0;;;
79609;404684003;Problemas;1;0;0;;;0;;0;;;
79610;404684003;Problemas;1;0;0;;;0;;0;;;
79611;404684003;Problemas;1;0;0;;;0;;0;;;
79612;404684003;Problemas;1;0;0;;;0;;0;;;
79613;404684003;Problemas;1;0;0;;;0;;0;;;
79614;404684003;Problemas;1;0;0;;;0;;0;;;
79615;404684003;Problemas;1;0;0;;;0;;0;;;
79616;404684003;Problemas;1;0;0;;;0;;0;;;
79617;404684003;Problemas;1;0;0;;;0;;0;;;
79618;404684003;Problemas;1;0;0;;;0;;0;;;
79619;404684003;Problemas;1;0;0;;;0;;0;;;
79620;404684003;Problemas;1;0;0;;;0;;0;;;
79621;404684003;Problemas;1;0;0;;;0;;0;;;
79622;404684003;Problemas;1;0;0;;;0;;0;;;
79623;404684003;Problemas;1;0;0;;;0;;0;;;
79624;404684003;Problemas;1;0;0;;;0;;0;;;
79625;404684003;Problemas;1;0;0;;;0;;0;;;
79626;404684003;Problemas;1;0;0;;;0;;0;;;
79627;404684003;Problemas;1;0;0;;;0;;0;;;
79628;404684003;Problemas;1;0;0;;;0;;0;;;
79629;404684003;Problemas;1;0;0;;;0;;0;;;
79630;404684003;Problemas;1;0;0;;;0;;0;;;
79631;404684003;Problemas;1;0;0;;;0;;0;;;
79632;404684003;Problemas;1;0;0;;;0;;0;;;
79633;404684003;Problemas;1;0;0;;;0;;0;;;
79634;404684003;Problemas;1;0;0;;;0;;0;;;
79635;404684003;Problemas;1;0;0;;;0;;0;;;
79636;404684003;Problemas;1;0;0;;;0;;0;;;
79637;404684003;Problemas;1;0;0;;;0;;0;;;
79638;404684003;Problemas;1;0;0;;;0;;0;;;
79639;404684003;Problemas;1;0;0;;;0;;0;;;
79640;404684003;Problemas;1;0;0;;;0;;0;;;
79641;404684003;Problemas;1;0;0;;;0;;0;;;
79642;404684003;Problemas;1;0;0;;;0;;0;;;
79643;404684003;Problemas;1;0;0;;;0;;0;;;
79644;404684003;Problemas;1;0;0;;;0;;0;;;
79645;404684003;Problemas;1;0;0;;;0;;0;;;
79646;404684003;Problemas;1;0;0;;;0;;0;;;
79647;404684003;Problemas;1;0;0;;;0;;0;;;
79648;404684003;Problemas;1;0;0;;;0;;0;;;
79649;404684003;Problemas;1;0;0;;;0;;0;;;
79650;404684003;Problemas;1;0;0;;;0;;0;;;
79651;404684003;Problemas;1;0;0;;;0;;0;;;
79652;404684003;Problemas;1;0;0;;;0;;0;;;
79653;404684003;Problemas;1;0;0;;;0;;0;;;
79654;404684003;Problemas;1;0;0;;;0;;0;;;
79655;404684003;Problemas;1;0;0;;;0;;0;;;
79656;404684003;Problemas;1;0;0;;;0;;0;;;
79657;404684003;Problemas;1;0;0;;;0;;0;;;
79658;404684003;Problemas;1;0;0;;;0;;0;;;
79659;404684003;Problemas;1;0;0;;;0;;0;;;
79660;404684003;Problemas;1;0;0;;;0;;0;;;
79661;404684003;Problemas;1;0;0;;;0;;0;;;
79662;404684003;Problemas;1;0;0;;;0;;0;;;
79663;404684003;Problemas;1;0;0;;;0;;0;;;
79664;404684003;Problemas;1;0;0;;;0;;0;;;
79665;404684003;Problemas;1;0;0;;;0;;0;;;
79666;404684003;Problemas;1;0;0;;;0;;0;;;
79667;404684003;Problemas;1;0;0;;;0;;0;;;
79668;404684003;Problemas;1;0;0;;;0;;0;;;
79669;404684003;Problemas;1;0;0;;;0;;0;;;
79670;404684003;Problemas;1;0;0;;;0;;0;;;
79671;404684003;Problemas;1;0;0;;;0;;0;;;
79672;404684003;Problemas;1;0;0;;;0;;0;;;
79673;404684003;Problemas;1;0;0;;;0;;0;;;
79674;404684003;Problemas;1;0;0;;;0;;0;;;
79675;404684003;Problemas;1;0;0;;;0;;0;;;
79676;404684003;Problemas;1;0;0;;;0;;0;;;
79677;404684003;Problemas;1;0;0;;;0;;0;;;
79678;404684003;Problemas;1;0;0;;;0;;0;;;
79679;404684003;Problemas;1;0;0;;;0;;0;;;
79680;404684003;Problemas;1;0;0;;;0;;0;;;
79681;404684003;Problemas;1;0;0;;;0;;0;;;
79682;404684003;Problemas;1;0;0;;;0;;0;;;
79683;404684003;Problemas;1;0;0;;;0;;0;;;
79684;404684003;Problemas;1;0;0;;;0;;0;;;
79685;404684003;Problemas;1;0;0;;;0;;0;;;
79686;404684003;Problemas;1;0;0;;;0;;0;;;
79687;404684003;Problemas;1;0;0;;;0;;0;;;
79688;404684003;Problemas;1;0;0;;;0;;0;;;
79689;404684003;Problemas;1;0;0;;;0;;0;;;
79690;404684003;Problemas;1;0;0;;;0;;0;;;
79691;404684003;Problemas;1;0;0;;;0;;0;;;
79692;404684003;Problemas;1;0;0;;;0;;0;;;
79693;404684003;Problemas;1;0;0;;;0;;0;;;
79694;404684003;Problemas;1;0;0;;;0;;0;;;
79695;404684003;Problemas;1;0;0;;;0;;0;;;
79696;404684003;Problemas;1;0;0;;;0;;0;;;
79697;404684003;Problemas;1;0;0;;;0;;0;;;
79698;404684003;Problemas;1;0;0;;;0;;0;;;
79699;404684003;Problemas;1;0;0;;;0;;0;;;
79700;404684003;Problemas;1;0;0;;;0;;0;;;
79701;404684003;Problemas;1;0;0;;;0;;0;;;
79702;404684003;Problemas;1;0;0;;;0;;0;;;
79703;404684003;Problemas;1;0;0;;;0;;0;;;
79704;404684003;Problemas;1;0;0;;;0;;0;;;
79705;404684003;Problemas;1;0;0;;;0;;0;;;
79706;404684003;Problemas;1;0;0;;;0;;0;;;
79707;404684003;Problemas;1;0;0;;;0;;0;;;
79708;404684003;Problemas;1;0;0;;;0;;0;;;
79709;404684003;Problemas;1;0;0;;;0;;0;;;
79710;404684003;Problemas;1;0;0;;;0;;0;;;
79711;404684003;Problemas;1;0;0;;;0;;0;;;
79712;404684003;Problemas;1;0;0;;;0;;0;;;
79713;404684003;Problemas;1;0;0;;;0;;0;;;
79714;404684003;Problemas;1;0;0;;;0;;0;;;
79715;404684003;Problemas;1;0;0;;;0;;0;;;
79716;404684003;Problemas;1;0;0;;;0;;0;;;
79717;404684003;Problemas;1;0;0;;;0;;0;;;
79718;404684003;Problemas;1;0;0;;;0;;0;;;
79719;404684003;Problemas;1;0;0;;;0;;0;;;
79720;404684003;Problemas;1;0;0;;;0;;0;;;
79721;404684003;Problemas;1;0;0;;;0;;0;;;
79722;404684003;Problemas;1;0;0;;;0;;0;;;
79723;404684003;Problemas;1;0;0;;;0;;0;;;
79724;404684003;Problemas;1;0;0;;;0;;0;;;
79725;404684003;Problemas;1;0;0;;;0;;0;;;
79726;404684003;Problemas;1;0;0;;;0;;0;;;
79727;404684003;Problemas;1;0;0;;;0;;0;;;
79728;404684003;Problemas;1;0;0;;;0;;0;;;
79729;404684003;Problemas;1;0;0;;;0;;0;;;
79730;404684003;Problemas;1;0;0;;;0;;0;;;
79731;404684003;Problemas;1;0;0;;;0;;0;;;
79732;404684003;Problemas;1;0;0;;;0;;0;;;
79733;404684003;Problemas;1;0;0;;;0;;0;;;
79734;404684003;Problemas;1;0;0;;;0;;0;;;
79735;404684003;Problemas;1;0;0;;;0;;0;;;
79736;404684003;Problemas;1;0;0;;;0;;0;;;
79737;404684003;Problemas;1;0;0;;;0;;0;;;
79738;404684003;Problemas;1;0;0;;;0;;0;;;
79739;404684003;Problemas;1;0;0;;;0;;0;;;
79740;404684003;Problemas;1;0;0;;;0;;0;;;
79741;404684003;Problemas;1;0;0;;;0;;0;;;
79742;404684003;Problemas;1;0;0;;;0;;0;;;
79743;404684003;Problemas;1;0;0;;;0;;0;;;
79744;404684003;Problemas;1;0;0;;;0;;0;;;
79745;404684003;Problemas;1;0;0;;;0;;0;;;
79746;404684003;Problemas;1;0;0;;;0;;0;;;
79747;404684003;Problemas;1;0;0;;;0;;0;;;
79748;404684003;Problemas;1;0;0;;;0;;0;;;
